2019-03-15 20:32:42 - b'identifier     range      Asset'
2019-03-15 20:33:51 - b'LIFDC_2010     nameOfficialAR      \xd8\xa8\xd9\x84\xd8\xaf\xd8\xa7\xd9\x86 \xd8\xa7\xd9\x84\xd8\xb9\xd8\xac\xd8\xb2 \xd8\xa7\xd9\x84\xd8\xba\xd8\xb0\xd8\xa7\xd8\xa6\xd9\x8a \xd8\xb0\xd8\xa7\xd8\xaa \xd8\xa7\xd9\x84\xd8\xaf\xd8\xae\xd9\x84 \xd8\xa7\xd9\x84\xd9\x85\xd9\x86\xd8\xae\xd9\x81\xd8\xb6'
2019-03-15 20:33:51 - b'British_Virgin_Islands     isAdministeredBy      United_Kingdom_of_Great_Britain_and_Northern_Ireland__the'
2019-03-15 20:33:51 - b'France     codeGAUL      85'
2019-03-15 20:33:51 - b'Singapore     nameShortRU      \xd0\xa1\xd0\xb8\xd0\xbd\xd0\xb3\xd0\xb0\xd0\xbf\xd1\x83\xd1\x80'
2019-03-15 20:33:51 - b'Angola     landAreaUnit      1000 Ha'
2019-03-15 20:33:51 - b'SIDS     nameShortZH      \xe5\xb0\x8f\xe5\xb2\x9b\xe5\xb1\xbf\xe5\x8f\x91\xe5\xb1\x95\xe4\xb8\xad\xe5\x9b\xbd\xe5\xae\xb6 '
2019-03-15 20:33:51 - b'Cayman_Islands     codeAGROVOC      1400'
2019-03-15 20:33:51 - b'Union_of_Soviet_Socialist_Republic_the     isPredecessorOf      Kyrgyzstan'
2019-03-15 20:33:51 - b'Nigeria     codeDBPediaID      Nigeria'
2019-03-15 20:33:51 - b'Kuwait     codeCurrency      KD'
2019-03-15 20:33:51 - b'Republic_of_Moldova     nameCurrencyEN      leu'
2019-03-15 20:33:51 - b'Tonga     agriculturalAreaYear      2009'
2019-03-15 20:33:51 - b'Venezuela     HDINotes      Calculated'
2019-03-15 20:33:55 - b'fa271af35fc7f475da38a7ac6c2dea0e6b1     onDataType      string'
2019-03-15 20:33:55 - b'Infer_skosBroader_PropChainType2     premise1      broaderNonConcept'
2019-03-15 20:33:55 - b'300189559     exactMatch      Q6581097'
2019-03-15 20:33:55 - b'Infer_isoBroaderPartitive     restriction      broader'
2019-03-15 20:33:55 - b'Infer_isoBroaderGeneric     conclusion      broaderGeneric'
2019-03-15 20:33:55 - b'Infer_broaderNonConcept_PropChainType2     premise2      broader'
2019-03-15 20:33:55 - b'Infer_broaderNonConcept_TypeRestr     premise      broader'
2019-03-15 20:33:55 - b'Infer_skosBroader_TypeRestr     type1      Concept'
2019-03-15 20:33:55 - b'Infer_broaderNonConcept_TypeRestr     type2      GuideTerm'
2019-03-15 20:33:55 - b'Feed     theme      2015'
2019-03-15 20:33:55 - b'routeType     kabel      Route type'
2019-03-15 20:33:56 - b'grddlProject     mailing-list      nan'
2019-03-15 20:33:56 - b"grddlProject     shortdesc      GRDDL\n    is a technique for gleaning resource\n    descriptions from dialects of\n    languages. It's a way of extracting Semantic Web\n    data in RDF from XML formats (especially\n    XHTML dialects or microformats) via\n    transformations identified by URIs and typically expressed in\n    XSLT."
2019-03-15 20:33:56 - b'data-view     normative-reference      nan'
2019-03-15 20:33:56 - b'data-view     generatorAgent      extract'
2019-03-15 20:33:56 - b'Tuesday     hasNext      Wednesday'
2019-03-15 20:33:56 - b'Saturday     displayPosition      6'
2019-03-15 20:33:56 - b'ub516bL292C1     category      42'
2019-03-15 20:33:56 - b'Friday     hasPrevious      Thursday'
2019-03-15 20:33:56 - b'Tuesday     ordinalDayOfWeek      2'
2019-03-15 20:33:56 - b'one-quarter     hasXsdDurationDescription      P3M'
2019-03-15 20:33:56 - b'one-second     seconds      1'
2019-03-15 20:33:56 - b'one-half     months      6'
2019-03-15 20:33:56 - b'one-day     days      1'
2019-03-15 20:33:56 - b'one-hour     hours      1'
2019-03-15 20:33:56 - b'one-minute     minutes      1'
2019-03-15 20:33:56 - b'informationrealization.owl     hasIntent      To represent information objects and physical entities that realize them.'
2019-03-15 20:33:56 - b'informationrealization.owl     coversRequirements      what are the physical realizations of this information object?, what information objects are realized by this physical object?'
2019-03-15 20:33:56 - b'informationrealization.owl     hasConsequences      This CP allows designers to model information objects and their realizations. This allows to reason about physical objects and the information they realize, by keeping them distinguished.'
2019-03-15 20:33:56 - b'informationrealization.owl     scenarios      John Lennon\xe2\x80\x99s biography I Me Mine has been realized in a limited 2000-copy edition.'
2019-03-15 20:33:56 - b'informationrealization.owl     relatedCPs      It is specialized by multimedia data segment decomposition.'
2019-03-15 20:33:56 - b'informationrealization.owl     extractedFrom      DUL.owl'
2019-03-15 20:33:57 - b'metaPolicy     hasDefaultPolicyMode      conservative'
2019-03-15 20:33:57 - b'populationCompteeAPart     relatedWebPage      popul-comptee-a-part-rrp.htm'
2019-03-15 20:33:57 - b'ub537bL3245C101     minExclusive      24.4'
2019-03-15 20:33:57 - b'ub537bL3040C104     maxInclusive      32.6'
2019-03-15 20:33:57 - b'ub537bL366C57     maxExclusive      10'
2019-03-15 20:33:58 - b'load     associatedTo      Percentage'
2019-03-15 20:33:58 - b'ElevatorShaftDoor     hasForm      ElevatorMKPOForm'
2019-03-15 20:33:58 - b'ub541bL28C18     familyName      Hazuza'
2019-03-15 20:33:58 - b'ub541bL788C13     castleType      palace'
2019-03-15 20:33:59 - b'AddressableObject.childAddressableObject     associationName      parent'
2019-03-15 20:33:59 - b'Address.addressComponent     aggregationType      partOfSharedAggregation'
2019-03-15 20:33:59 - b'f91a6bb6f9e3645558d50cf7608bd614fb165     Datatype      nan'
2019-03-15 20:33:59 - b'f91a6bb6f9e3645558d50cf7608bd614fb1     DataPropertyRange      f91a6bb6f9e3645558d50cf7608bd614fb498'
2019-03-15 20:33:59 - b'f91a6bb6f9e3645558d50cf7608bd614fb1     DataPropertyDomain      f91a6bb6f9e3645558d50cf7608bd614fb495'
2019-03-15 20:34:00 - b'IoT-O     extends      msm-2014-09-03.rdf'
2019-03-15 20:34:00 - b'IoT-O     preferredNamespaceURI      IoT-O'
2019-03-15 20:34:00 - b'Stream     sourceTag      stream'
2019-03-15 20:34:00 - b'Office     sourceKey      office'
2019-03-15 20:34:05 - b'car_rental     key      amenity'
2019-03-15 20:34:07 - b'Snooker     schemaIcon      snooker.svg'
2019-03-15 20:34:08 - b'imperative     datcat      DC-369'
2019-03-15 20:34:08 - b'adjective-i     languageSpecific      ja'
2019-03-15 20:34:11 - b'nan     hasEquivalencesWith      nan'
2019-03-15 20:34:11 - b'Derivation     closeMatch      DerivativeWorks'
2019-03-15 20:34:11 - b'nan     hasComponent      nan'
2019-03-15 20:34:11 - b'RightsExpression     narrowMatch      License'
2019-03-15 20:34:11 - b'inverseSingular     singular      entalsform for invers'
2019-03-15 20:34:12 - b'BFlatMajor     wikipedia      B-flat_major'
2019-03-15 20:34:12 - b'BFlatMajor     mode      major'
2019-03-15 20:34:12 - b'BFlatMajor     tonic      BFlat'
2019-03-15 20:34:12 - b'locn.rdf     mediaType      rdf+xml'
2019-03-15 20:34:12 - b'nan     produced_in      locah'
2019-03-15 20:34:13 - b'officialIn     rangeIncludes      Place'
2019-03-15 20:34:13 - b'officialLanguage     similarProperty      officialLanguage'
2019-03-15 20:34:13 - b'historicalLanguage     domainIncludes      Place'
2019-03-15 20:34:13 - b'hasAbility1     isReplacedBy      basicSpeaking'
2019-03-15 20:34:13 - b'Lingvo     somewhatSameAs      Language'
2019-03-15 20:34:13 - b'Translation     expectedProperty      date'
2019-03-15 20:34:13 - b'CC-BY     attributionCondition      yes'
2019-03-15 20:34:13 - b'CC-BY-NC     shareCondition      yes'
2019-03-15 20:34:13 - b'IODL1_0     compatibleWith      CC-BY-SA'
2019-03-15 20:34:13 - b'CC-BY     nonDerivativeWorksCondition      no'
2019-03-15 20:34:13 - b'CC-BY-NC     shareAlikeCondition      no'
2019-03-15 20:34:13 - b'CC-BY-NC-SA     nonCommercialCondition      yes'
2019-03-15 20:34:13 - b'CC-BY-ND     remixCondition      no'
2019-03-15 20:34:13 - b'ODC-BY     noCopyrightCondition      no'
2019-03-15 20:34:13 - b'CC-BY-NC     createCondition      yes'
2019-03-15 20:34:13 - b'lv     contact      mailto:semweb@hbz-nrw.de'
2019-03-15 20:34:14 - b'ATT_MAXENT     hasAlgorithmName      Maximum Entropy - ATT Implementation'
2019-03-15 20:34:14 - b'BIOCLIM     hasAlgorithmCode      BIOCLIM'
2019-03-15 20:34:14 - b'tiff-container     hasPayloadFormat      tiff'
2019-03-15 20:34:14 - b'f1c5acc36558f4ce09e1e717560d3e8cfb2     performedBy      me'
2019-03-15 20:34:14 - b'nan     stylesheet      main.css'
2019-03-15 20:34:14 - b'f1c5acc36558f4ce09e1e717560d3e8cfb2     performedAt      2011-11-29T11:30:00+00:00'
2019-03-15 20:34:14 - b'3     equalsTo      3'
2019-03-15 20:34:14 - b'1     hasCode      032700'
2019-03-15 20:34:14 - b'1     isPartOfUGSN      12.00.00'
2019-03-15 20:34:14 - b'270000     UGSNConsistsOf      2'
2019-03-15 20:34:14 - b'3     hasLevelEducation      3'
2019-03-15 20:34:14 - b'4     specialityConsistsOf      4'
2019-03-15 20:34:14 - b'27.00.00     isPartOfList      3'
2019-03-15 20:34:15 - b'2     approvedDocument      \xd0\x9f\xd1\x80\xd0\xb8\xd0\xba\xd0\xb0\xd0\xb7 \xd0\x9c\xd0\xb8\xd0\xbd\xd0\xb8\xd1\x81\xd1\x82\xd0\xb5\xd1\x80\xd1\x81\xd1\x82\xd0\xb2\xd0\xb0 \xd0\xbe\xd0\xb1\xd1\x80\xd0\xb0\xd0\xb7\xd0\xbe\xd0\xb2\xd0\xb0\xd0\xbd\xd0\xb8\xd1\x8f \xd0\xb8 \xd0\xbd\xd0\xb0\xd1\x83\xd0\xba\xd0\xb8 \xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd0\xb9\xd1\x81\xd0\xba\xd0\xbe\xd0\xb9 \xd0\xa4\xd0\xb5\xd0\xb4\xd0\xb5\xd1\x80\xd0\xb0\xd1\x86\xd0\xb8\xd0\xb8 \xd0\xbe\xd1\x82 17 \xd1\x81\xd0\xb5\xd0\xbd\xd1\x82\xd1\x8f\xd0\xb1\xd1\x80\xd1\x8f 2009 \xd0\xb3. N 337, \xd1\x81 \xd0\xb8\xd0\xb7\xd0\xbc\xd0\xb5\xd0\xbd\xd0\xb5\xd0\xbd\xd0\xb8\xd1\x8f\xd0\xbc\xd0\xb8, \xd0\xb2\xd0\xbd\xd0\xb5\xd1\x81\xd0\xb5\xd0\xbd\xd0\xbd\xd1\x8b\xd0\xbc\xd0\xb8 \xd0\xbf\xd1\x80\xd0\xb8\xd0\xba\xd0\xb0\xd0\xb7\xd0\xb0\xd0\xbc\xd0\xb8 \xd0\x9c\xd0\xb8\xd0\xbd\xd0\xb8\xd1\x81\xd1\x82\xd0\xb5\xd1\x80\xd1\x81\xd1\x82\xd0\xb2\xd0\xb0 \xd0\xbe\xd0\xb1\xd1\x80\xd0\xb0\xd0\xb7\xd0\xbe\xd0\xb2\xd0\xb0\xd0\xbd\xd0\xb8\xd1\x8f \xd0\xb8 \xd0\xbd\xd0\xb0\xd1\x83\xd0\xba\xd0\xb8 \xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd0\xb9\xd1\x81\xd0\xba\xd0\xbe\xd0\xb9 \xd0\xa4\xd0\xb5\xd0\xb4\xd0\xb5\xd1\x80\xd0\xb0\xd1\x86\xd0\xb8\xd0\xb8 \xd0\xbe\xd1\x82 9 \xd0\xbc\xd0\xb0\xd1\x80\xd1\x82\xd0\xb0 2010 \xd0\xb3. N 168, \xd0\xbe\xd1\x82 12 \xd0\xb0\xd0\xb2\xd0\xb3\xd1\x83\xd1\x81\xd1\x82\xd0\xb0 2010 \xd0\xb3. N 856, \xd0\xbe\xd1\x82 11 \xd0\xbc\xd0\xb0\xd1\x80\xd1\x82\xd0\xb0 2011 \xd0\xb3. N 1352 \xd0\xb8 \xd0\xbe\xd1\x82 5 \xd0\xb8\xd1\x8e\xd0\xbb\xd1\x8f 2011 \xd0\xb3. N 2099'
2019-03-15 20:34:15 - b'3     dateOfIntroduction      2012-01-01'
2019-03-15 20:34:16 - b'VCard     email      nan'
2019-03-15 20:34:16 - b'VCard     FN      nan'
2019-03-15 20:34:16 - b'coverage     coverage      nan'
2019-03-15 20:34:16 - b'VCard     ORG      nan'
2019-03-15 20:34:16 - b'VCard     N      nan'
2019-03-15 20:34:16 - b'notEqualTo     inverse      equalTo'
2019-03-15 20:34:16 - b'mex-perf     about      nan'
2019-03-15 20:34:16 - b'yoko     givenName      Maria Claudia'
2019-03-15 20:34:17 - b'Authentification     Objectif      Confidentialite'
2019-03-15 20:34:17 - b'Confiance     estMecanisme      Identification'
2019-03-15 20:34:18 - b'WeightSensor     hasImage      weight.png'
2019-03-15 20:34:18 - b'somewhatSameAs     ontologysomewhatSameAs      broadMatch'
2019-03-15 20:34:18 - b'Term     ontologynearlySameAs      FormRepresentation'
2019-03-15 20:36:12 - b'Term     ontologysubClassOf      Label'
2019-03-15 20:36:12 - b'hasTag     inverseProperty      isTagFor'
2019-03-15 20:36:12 - b'userVisible     userVisible      false'
2019-03-15 20:36:12 - b'MakeCopy     rightGivenBy      Creator'
2019-03-15 20:36:13 - b'PublicCommunication     impliesAlso      Render'
2019-03-15 20:36:13 - b'CarsharingUsers     hiddenLabel      Car sharing users'
2019-03-15 20:36:13 - b'NEMA_5-20R     ocmConnectionID      9'
2019-03-15 20:36:13 - b'es-moll     alternative      E-Flat minor'
2019-03-15 20:36:13 - b'Area     equivalentUnitClass      AreaUnit'
2019-03-15 20:36:13 - b'AreaUnit     equivalentQuantity      Area'
2019-03-15 20:36:13 - b'relators     hasTopMemberOfMADSScheme      blw'
2019-03-15 20:36:13 - b'wac     authoritativeLabel      Writer of added commentary'
2019-03-15 20:36:13 - b'relators     hasMADSSchemeMember      collection_RDA'
2019-03-15 20:36:16 - b'RankCaptainArmyCanada     rankOf      68b329da9893e34099c7d8ad5cb9c940'
2019-03-15 20:36:16 - b'Platoon     unitOf      ArmyServiceBranch'
2019-03-15 20:36:16 - b'Rank_Admiral_of_the_fleet_EnglishTradition     rankEquivalentTo      Rank_Marshal_EnglishTradition'
2019-03-15 20:36:16 - b'NatoRankOF-6     rankJuniorTo      NatoRankOF-5'
2019-03-15 20:36:16 - b'ProtoAirForce     hasUnit      BrigadeAirCorps'
2019-03-15 20:36:16 - b'RankChaplainArmyCanada     hasAcronym      CHP'
2019-03-15 20:36:16 - b'Rank_Ensign_(rank)_EnglishTradition     rankSeniorToTransitive      Rank_Midshipman_EnglishTradition'
2019-03-15 20:36:16 - b'Rank_Captain_(naval)_EnglishTradition     rankJuniorToTransitive      Rank_Commodore_(rank)_EnglishTradition'
2019-03-15 20:36:16 - b'NatoRankOR-4     rankSeniorTo      NatoRankOR-5'
2019-03-15 20:36:16 - b'datasetdefinition     sparqlEndpoint      sparql'
2019-03-15 20:36:16 - b'ArmyCompany     nominalSize      100'
2019-03-15 20:36:17 - b'BrigadeAirCorps     leadBy      Rank_Brigadier_general'
2019-03-15 20:36:18 - b'NavyServiceBranch     membershipClass      NavyAppointments'
2019-03-15 20:36:19 - b'Rank_Flying_officer_EnglishTradition     rankSeniorTo_Transitive      Rank_Pilot_officer_EnglishTradition'
2019-03-15 20:36:19 - b'Rank_Sub-lieutenant_EnglishTradition     rankJuniorTo_Transitive      Rank_Lieutenant_(navy)_EnglishTradition'
2019-03-15 20:36:20 - b'nan     wasRevisionOf      oa.owl'
2019-03-15 20:36:20 - b'nan     previousVersionURI      oa.owl'
2019-03-15 20:36:20 - b'nan     isDefinedby      nrv'
2019-03-15 20:36:20 - b'nan     webpage      nan'
2019-03-15 20:36:21 - b'ub745bL122C26     hasSelf      true'
2019-03-15 20:36:21 - b'hasName     MaxCardinality      1'
2019-03-15 20:36:22 - b'timedCount     deprecatedBy      timed-count'
2019-03-15 20:36:23 - b'OBI_0200074     IAO_0000117      Elisabetta Manduchi'
2019-03-15 20:36:23 - b'OBI_0000907     IAO_0000114      IAO_0000120'
2019-03-15 20:36:23 - b'OBI_0001934     IAO_0000111      predicted value'
2019-03-15 20:36:23 - b'OBI_0000317     IAO_0000112      Transformation-ML file describing parameter transformations used in a GvHD experiment.'
2019-03-15 20:36:23 - b"OBI_0001875     IAO_0000116      MHB 3-5-13: created as a (temporary) organizational class to organize IEDB immune cultured cell population types. These were all previously labled as 'cell cultures' - and relabeld here as 'cultured cell populations' since a CLO alignment outcome was to use the term 'cell culture' to refer to cultured cells + media.  Consult with BP as to whether this organizational class is useful and if so, how to define it.  Also check whether the intent was to represent cell populations rather than cell cultures."
2019-03-15 20:36:23 - b'OBI_0001543     IAO_0000232      Date: 2011-10-21; Spreadsheet: MHCAssays.xls; Worksheet: assay template; Mappings: MHC_organizational_assay_mappings.owl'
2019-03-15 20:36:23 - b'OBI_0200195     IAO_0000115      Proportional hazards model is a data transformation model to estimate the effects of different covariates influencing the times-to-failure of a system.'
2019-03-15 20:36:23 - b'OBI_0000619     IAO_0000119      msi_01041'
2019-03-15 20:36:23 - b'UO_0000031     IAO_0000118      min'
2019-03-15 20:36:23 - b'OBI_0001543     OBI_9991118      purified MHC direct binding measuring equilibrium dissociation constant (KD) [nM] approximated by EC50 using fluorescence'
2019-03-15 20:36:23 - b'OBI_0000470     OBI_0001847      mass spectrometry'
2019-03-15 20:36:23 - b'OBI_0500000     IAO_0000412      obi.owl'
2019-03-15 20:36:23 - b'BFO_0000023     BFO_0000179      role'
2019-03-15 20:36:23 - b'IAO_0000059     IAO_0000231      IAO_0000103'
2019-03-15 20:36:23 - b'IAO_0000602     IAO_0000600      An axiom expressed in first order logic using CLIF syntax'
2019-03-15 20:36:23 - b'BFO_0000011     IAO_0000602       axiom label in BFO2 CLIF: [098-001] '
2019-03-15 20:36:23 - b'OBI_0001884     OBI_0001886      Sample Scope'
2019-03-15 20:36:23 - b'BFO_0000023     BFO_0000180      Role'
2019-03-15 20:36:23 - b'BFO_0000011     IAO_0000601      Every spatiotemporal region s is such that s occupies_spatiotemporal_region s. (axiom label in BFO2 Reference: [107-002])'
2019-03-15 20:36:23 - b'ub782bL4737C1     IAO_0010000      008-002'
2019-03-15 20:36:23 - b'BFO_0000050     RO_0001900      RO_0001901'
2019-03-15 20:36:23 - b'OBI_0100035     IAO_0100001      CL_0000002'
2019-03-15 20:36:23 - b'OBI_0000766     IAO_0000136      OBI_0000764'
2019-03-15 20:36:24 - b'project     release      iao.owl'
2019-03-15 20:36:24 - b'project     browse      browse'
2019-03-15 20:36:24 - b'iao.owl     file-release      iao.owl'
2019-03-15 20:36:28 - b'pno.owl     IAO_0000603      IAO_0020000-IAO_0020999'
2019-03-15 20:36:28 - b'JavaCard     ImplementAPI      DES_FIPS46-1-2'
2019-03-15 20:36:29 - b'fc1ae39f53cd544508f296520d4609fa1b58     exampleOfUsage      The value of this property is an individual of the ofrd:RelativeDirection class.'
2019-03-15 20:36:29 - b'fc1ae39f53cd544508f296520d4609fa1b73     inProfile      DefaultProfile'
2019-03-15 20:36:29 - b'fc1ae39f53cd544508f296520d4609fa1b50     attributePosition      0'
2019-03-15 20:36:29 - b'fc1ae39f53cd544508f296520d4609fa1b78     priority      0'
2019-03-15 20:36:29 - b'iceMaker     isConfiguredBy      fc1ae39f53cd544508f296520d4609fa1b74'
2019-03-15 20:36:29 - b'fc1ae39f53cd544508f296520d4609fa1b77     rankingDirection      DESC'
2019-03-15 20:36:29 - b'volumeOfUnitGross     recommendedRangeOfMeasure      fc1ae39f53cd544508f296520d4609fa1b49'
2019-03-15 20:36:29 - b'fc1ae39f53cd544508f296520d4609fa1b7     hasMaxValue      4'
2019-03-15 20:36:29 - b'volumeOfFreezer     recommendedUnitOfMeasure      LTR'
2019-03-15 20:36:29 - b'fc1ae39f53cd544508f296520d4609fa1b36     hasMinValue      0'
2019-03-15 20:36:29 - b'remuneration     commenet      \xe5\xbd\xb9\xe5\x89\xb2\xe3\x81\xab\xe9\x96\xa2\xe4\xbf\x82\xe3\x81\x99\xe3\x82\x8b\xe7\xb5\xa6\xe6\x96\x99\xe3\x82\x84\xe3\x81\x9d\xe3\x81\xae\xe4\xbb\x96\xe3\x81\xae\xe5\xa0\xb1\xe9\x85\xac\xe3\x82\x92\xe7\xa4\xba\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82'
2019-03-15 20:36:29 - b'Head     roleProperty      headOf'
2019-03-15 20:36:30 - b'Post     subClasOf      Organization'
2019-03-15 20:36:30 - b'HypotheticalKnowledge     directlyMoreCertainThan      LackOfKnowledge'
2019-03-15 20:36:30 - b'LackOfKnowledge     directlyLessCertainThan      HypotheticalKnowledge'
2019-03-15 20:36:30 - b'ProlongedInactive     inactivityPeriod      PT20M'
2019-03-15 20:36:30 - b'_op     itemClass      Ontology'
2019-03-15 20:36:30 - b'_op     dateAccepted      2016-02-15T01:05:23.073000+00:00'
2019-03-15 20:36:30 - b'_op     register      def'
2019-03-15 20:36:30 - b'f280a1535cdeb4c14804627a30a6d0487b4     entity      op'
2019-03-15 20:36:30 - b'f280a1535cdeb4c14804627a30a6d0487b4     sourceGraph      graph'
2019-03-15 20:36:30 - b'f280a1535cdeb4c14804627a30a6d0487b5     accountName      simon.cox@csiro.au'
2019-03-15 20:36:30 - b'_op     dateSubmitted      2016-02-15T01:05:11.079000+00:00'
2019-03-15 20:36:30 - b'_op     submitter      f280a1535cdeb4c14804627a30a6d0487b5'
2019-03-15 20:36:30 - b'op     uriSpace      nan'
2019-03-15 20:36:31 - b'owl     namespaceTransformation      owx2rdf.xsl'
2019-03-15 20:36:31 - b'doesnt-live-here-anymore     markdownDescription      me ov:doesnt-live-here-anymore _:bn1 .  \n_:bn1 rdf:type geo:SpatialThing .  \n_:bn1 foaf:name "Temple Bar" .  \n'
2019-03-15 20:36:31 - b'Yoli     etag      7d90314f-0e21-4480-b225-5b4f8716cc77'
2019-03-15 20:36:31 - b'Topography.owl     Purpose      The general purpose of a this ontology is to provide a library of high level concepts that are used by the other modules within the whole OS Topographic ontology.  The ontology also describes the relationships  and instances common to more than one module.'
2019-03-15 20:36:31 - b'Transport     Rabbit      Secondary concept'
2019-03-15 20:36:31 - b"hasFootprint     Definition      Occupies a physical area of the terrain's surface."
2019-03-15 20:36:31 - b'Topography.owl     Scope      General high level classifications of topographic features surveyed by Ordnance Survey.'
2019-03-15 20:36:31 - b'localgov     last      localgov'
2019-03-15 20:36:31 - b'alternative     usage      Any name by which an individual is known. Many individuals use a short form of their name, a "middle" name as a "first" name or a professional name. For example, the British politician and former UN High Representative for Bosnia and Herzegovina, Jeremy John Durham Ashdown, Baron Ashdown of Norton-sub-Hamdon, is usually referred to simply as Paddy Ashdown or Lord Ashdown. '
2019-03-15 20:36:32 - b'fe39cadf64e50445fbdb4287ad66597abb6     ID      ResidenceObject'
2019-03-15 20:36:34 - b'activeInSector     transitiveOver      subSectorOf'
2019-03-15 20:36:34 - b'payment-slice     componentProperty      date'
2019-03-15 20:36:34 - b'nan     has_provenance      provenance.ttl'
2019-03-15 20:36:36 - b'nan     implements      pubsubhubbub-core-0.4.html'
2019-03-15 20:36:36 - b'ns.html.sig     endorser      pubkey2011'
2019-03-15 20:36:37 - b'used     qualifiedForm      qualifiedUsage'
2019-03-15 20:36:37 - b'qualifiedEnd     sharesDefinitionWith      End'
2019-03-15 20:36:37 - b'EmptyDictionary     dm      dictionary-conceptual-definition'
2019-03-15 20:36:37 - b'Invalidation     constraints      prov-dm-constraints-fig'
2019-03-15 20:36:37 - b'SoftwareAgent     n      expression-types'
2019-03-15 20:36:37 - b'nan     specializationOf      prov-o-inverses'
2019-03-15 20:36:37 - b'agent     editorsDefinition      The prov:agent property references an prov:Agent which influenced a resource. This property applies to an prov:AgentInfluence, which is given by a subproperty of prov:qualifiedInfluence from the influenced prov:Entity, prov:Activity or prov:Agent.'
2019-03-15 20:36:37 - b'DirectQueryService     aq      provenance-query-service-discovery'
2019-03-15 20:36:37 - b'Entity     prov-dm-constraints      term-Entity'
2019-03-15 20:36:37 - b'Quotation     prov-dm      term-quotation'
2019-03-15 20:36:37 - b'Location     prov-n      nan'
2019-03-15 20:36:38 - b'hadActivity     todo      226'
2019-03-15 20:36:38 - b'P40010     hasUnconstrained      P60133'
2019-03-15 20:36:38 - b'P40060     toolkitLabel      reprinted as (item)'
2019-03-15 20:36:38 - b'P40010     instructionNumber      3.22.3'
2019-03-15 20:36:38 - b'P40058     toolkitDefinition      An item that exactly reproduces an item.'
2019-03-15 20:36:38 - b'P40032     lexicalAlias      boundWith.en'
2019-03-15 20:36:40 - b'symbolToken     wasQuotedFrom      token'
2019-03-15 20:36:40 - b'GMD_QUDT-SCHEMA     wasInfluencedBy      si-brochure'
2019-03-15 20:36:40 - b'GMD_QUDT-SCHEMA     previousPublishedVersion      nan'
2019-03-15 20:36:40 - b'GMD_QUDT-SCHEMA     hasSteward      QUDT'
2019-03-15 20:36:40 - b'GMD_QUDT-SCHEMA     turtleFileURL      SCHEMA_QUDT-v2.0.ttl'
2019-03-15 20:36:40 - b'BaseUnit     fieldCode      U-000'
2019-03-15 20:36:40 - b'qudt     hasGraphMetadata      GMD_QUDT-SCHEMA'
2019-03-15 20:36:40 - b'GMD_QUDT-SCHEMA     isMetadataFor      qudt'
2019-03-15 20:36:41 - b'DimensionVector     supersededBy      QuantityDimensionVector'
2019-03-15 20:36:41 - b'GMD_QUDT-SCHEMA     latestPublishedVersion      DOC_SCHEMA-QUDT-v2.0.html'
2019-03-15 20:36:41 - b'GMD_QUDT-SCHEMA     hasOwner      QUDT'
2019-03-15 20:36:41 - b'latexDefinition     reifiableBy      Attribution'
2019-03-15 20:36:41 - b'ub993bL454C56     maxLength      1024'
2019-03-15 20:36:41 - b'qudt     hasRole      SchemaGraph'
2019-03-15 20:36:41 - b'qudt     hasAspectScope      Basic treatment of quantities and units. No dimensional treatment in this graph.'
2019-03-15 20:36:41 - b'qudt     hasDomainScope      Science, Medicine and Engineering'
2019-03-15 20:36:41 - b'qudt     hasDisciplineScope      All disciplines'
2019-03-15 20:36:41 - b'qudt     hasCatalogEntry      QUDT-SchemaCatalogEntry'
2019-03-15 20:36:41 - b'sector     objectPropertyRange      Sector'
2019-03-15 20:36:41 - b'LCann     cites      Charter'
2019-03-15 20:36:41 - b'nomination     effect      participation'
2019-03-15 20:36:43 - b'P60404     broadMatch      own'
2019-03-15 20:36:45 - b'AccessEvaluationContext     isEquivalentTo      Context'
2019-03-15 20:36:45 - b'nan     descripion      RDB to RDF Mapping Language - Vocabulary'
2019-03-15 20:36:45 - b'mylog1     className      org.nlp2rdf.core.SPARQLValidator'
2019-03-15 20:36:45 - b'mylog1     message      Example log message, put whatever you want.'
2019-03-15 20:36:45 - b'nan     profileTransformation      hreview2rdfxml.xsl'
2019-03-15 20:36:46 - b'remetca     termsrights      Copyright \xc2\xa9 2014 REMETCA'
2019-03-15 20:36:46 - b'remetca     termscreator      elenagbg'
2019-03-15 20:36:46 - b'remetca     termsissued      2014-10-12'
2019-03-15 20:36:46 - b'remetca     termstitle      ReMetCa Ontology'
2019-03-15 20:36:46 - b'remetca     termsdescription      Ontology for Poetry description'
2019-03-15 20:36:46 - b'remetca     termspublisher      National_University_of_Distance_Education'
2019-03-15 20:36:46 - b'remetca     termsmodified      2014-10-14'
2019-03-15 20:36:54 - b'directors     supercededBy      director'
2019-03-15 20:37:05 - b'StartStopFunction     hasCommand      ToggleCommand'
2019-03-15 20:37:05 - b'SmokeSensor     consistsOf      Sensor'
2019-03-15 20:37:05 - b'SmokeSensor     IsUsedFor      Smoke'
2019-03-15 20:37:05 - b'WashingMachine     accomplishes      Washing'
